date,open,high,low,close,volume
2018-06-22,44.5,46.16,44.33,45.98,58543.94
2018-06-21,45.78,46.64,44.75,45.0,74329.6
2018-06-20,44.3,45.84,44.0,45.5,83909.58
2018-06-19,46.0,46.48,43.0,44.32,92091.08
2018-06-15,48.55,48.77,45.8,46.49,112883.07
2018-06-14,47.86,49.53,47.86,48.56,109703.5
2018-06-13,48.94,48.96,47.56,47.61,78884.25
2018-06-12,47.97,48.97,47.5,48.72,114772.47
2018-06-11,49.17,49.7,46.94,47.9,125442.5
2018-06-08,49.88,50.44,48.08,49.19,102025.78
2018-06-07,50.9,50.91,49.56,49.91,92997.49
2018-06-06,51.0,51.51,50.0,51.0,115469.68
2018-06-05,50.86,51.32,50.22,51.22,83955.86
2018-06-04,50.46,51.61,49.88,50.71,96483.38
2018-06-01,52.88,53.59,49.1,50.47,130358.85
2018-05-31,53.59,54.95,52.63,53.0,134952.69
2018-05-30,53.01,54.37,50.5,53.29,94298.91
2018-05-29,54.0,56.88,53.53,53.86,133889.2
2018-05-28,52.45,56.98,52.45,56.45,136581.75
2018-05-25,51.26,53.18,50.75,52.4,115940.15
2018-05-24,51.31,51.6,50.01,50.58,70025.08
2018-05-23,52.32,52.75,51.15,51.32,54155.91
2018-05-22,52.0,53.22,51.64,52.48,50334.46
2018-05-21,51.87,52.48,50.8,52.43,66475.09
2018-05-18,51.01,52.19,50.37,51.85,65558.3
2018-05-17,52.0,52.0,50.76,51.41,65192.11
2018-05-16,50.95,53.58,50.45,52.18,138350.67
2018-05-15,49.3,51.88,48.55,51.56,98081.44
2018-05-14,48.94,50.73,48.4,49.5,80250.44
2018-05-11,48.94,49.5,48.14,49.02,63250.94
2018-05-10,49.1,50.8,48.2,49.14,94854.31
2018-05-09,48.7,49.27,48.18,49.08,83545.84
2018-05-08,47.98,49.02,47.51,48.73,128448.45
2018-05-07,42.9,47.25,42.88,47.25,151910.94
2018-05-04,41.4,43.18,41.4,42.93,71615.68
2018-05-03,41.95,42.33,41.27,41.98,45608.89
2018-05-02,40.99,42.09,40.62,42.08,65264.35
2018-04-27,40.92,41.6,39.46,40.68,64870.03
2018-04-26,42.87,43.17,40.52,40.9,86250.25
2018-04-25,43.99,43.99,42.66,43.19,53089.98
2018-04-24,42.99,44.19,42.7,43.35,67215.15
2018-04-23,41.76,43.5,41.5,42.78,61933.19
2018-04-20,42.93,43.65,41.71,41.89,49624.46
2018-04-19,41.88,43.18,41.37,42.96,66164.66
2018-04-18,42.82,43.24,41.0,41.89,66579.16
2018-04-17,43.74,43.95,42.29,42.79,50102.35
2018-04-16,42.8,44.7,42.59,43.72,81931.51
2018-04-13,43.61,44.25,42.28,42.55,52058.26
2018-04-12,43.72,44.65,43.38,43.61,49302.94
2018-04-11,43.04,44.45,42.75,43.72,85916.49
2018-04-10,41.98,43.24,41.26,43.1,66961.56
2018-04-09,41.7,43.0,41.08,42.0,61829.06
2018-04-04,42.52,43.47,41.69,42.48,82142.81
2018-04-03,40.35,42.22,40.25,42.08,78314.65
2018-04-02,40.2,41.99,40.2,40.85,59556.01
2018-03-30,40.0,40.85,39.76,40.53,54695.84
2018-03-29,39.17,40.09,38.03,40.0,57586.4
2018-03-28,39.8,39.88,38.72,39.15,65720.36
2018-03-27,40.35,40.79,39.74,40.67,62885.52
2018-03-26,37.69,40.34,37.5,40.21,58624.39
2018-03-23,37.67,38.81,37.05,38.06,69389.19
2018-03-22,39.68,40.35,39.04,39.44,49750.29
2018-03-21,40.35,41.19,39.46,39.66,50395.98
2018-03-20,40.0,40.49,39.73,40.2,37338.38
2018-03-19,40.25,40.86,39.59,40.5,45130.09
2018-03-16,41.23,41.71,40.02,40.29,68515.04
2018-03-15,40.68,42.21,40.5,41.23,79756.98
2018-03-14,40.56,41.07,40.31,40.83,44794.42
2018-03-13,40.8,41.46,40.21,40.77,77822.28
2018-03-12,39.7,41.15,39.7,40.92,112009.54
2018-03-09,38.0,39.39,38.0,38.93,95224.75
2018-03-08,36.85,37.49,36.59,37.48,32875.29
2018-03-07,37.5,38.08,36.75,36.98,51426.92
2018-03-06,37.12,37.64,36.8,37.44,41222.06
2018-03-05,37.5,37.88,36.78,36.97,35803.67
2018-03-02,37.68,38.22,37.39,37.5,31288.8
2018-03-01,37.76,38.47,37.51,38.28,33867.58
2018-02-28,37.81,38.16,36.7,38.16,44201.48
2018-02-27,38.94,38.99,37.7,38.13,41036.54
2018-02-26,38.74,39.23,38.25,39.08,37219.65
2018-02-23,38.45,38.68,38.06,38.64,26642.84
2018-02-22,38.37,38.77,38.04,38.43,47641.76
2018-02-14,37.34,37.95,37.09,37.83,17325.76
2018-02-13,37.03,38.1,37.03,37.32,35057.06
2018-02-12,35.99,36.97,35.86,36.76,32956.34
2018-02-09,36.39,36.64,35.08,35.8,61050.94
2018-02-08,37.0,37.8,36.64,37.49,44385.18
2018-02-07,38.66,38.8,37.33,37.41,57814.86
2018-02-06,38.52,38.88,37.0,38.01,77640.72
2018-02-05,39.15,39.75,38.3,39.63,87597.2
2018-02-02,38.28,40.47,37.65,40.2,61043.8
2018-02-01,39.55,39.85,37.5,38.32,70534.44
2018-01-31,39.02,40.1,38.94,39.9,64464.93
2018-01-30,38.95,39.37,38.6,38.98,50732.92
2018-01-29,41.11,41.44,38.83,39.25,89923.49
2018-01-26,40.89,41.97,40.66,41.1,96532.37
2018-01-25,40.9,41.27,40.3,40.82,61714.01
2018-01-24,40.89,41.6,40.56,41.09,85799.07
2018-01-23,41.53,41.88,40.5,41.0,101434.33
2018-01-22,41.25,41.64,40.87,41.52,98480.55
2018-01-19,42.63,42.97,40.45,41.64,130771.92
2018-01-18,42.97,43.65,42.3,43.05,71229.58
2018-01-17,44.0,44.1,42.3,43.25,83611.39
2018-01-16,43.2,46.22,43.2,44.3,138010.39
2018-01-15,42.12,43.8,42.12,42.79,85987.16
2018-01-12,42.39,42.39,41.53,42.24,47475.25
2018-01-11,42.4,43.18,41.85,42.48,52260.86
2018-01-10,42.2,43.5,41.4,42.83,84914.06
2018-01-09,41.99,43.5,41.61,42.64,107862.1
2018-01-08,42.75,43.2,41.5,42.1,142886.11
